leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,1,0.02778790332376957,151.51487731933594,0.07226195931434631,1.0085662603378296,1.1033584585291965,0.4387972950935364,0.9264033436775208,37.48332977294922
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,2,0.02196602150797844,104.55094909667969,0.008934150449931622,1.0022321939468384,1.085365459844476,0.4188704490661621,0.9548577070236206,54.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,3,0.03044438362121582,166.5823516845703,-0.003986354451626539,1.007033348083496,1.07966929256817,0.3808159828186035,0.9371433854103088,38.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,4,0.02699568308889866,111.6718521118164,0.0028855635318905115,1.0012233257293701,1.0464688300651601,0.35655978322029114,0.8063242435455322,447.2156982421875
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,5,0.018750516697764397,97.34278869628906,0.05657046660780907,1.004087209701538,1.07142086982025,0.4111960828304291,0.9025667309761047,221.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,6,0.023484505712985992,107.76934814453125,0.03866739198565483,1.006219744682312,1.0712805726721248,0.4154279828071594,0.9204034805297852,139.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,7,0.0308175440877676,173.28662109375,0.027863269671797752,1.0028644800186157,1.060786190184899,0.3502141833305359,0.9013773798942566,94.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,8,0.02274959534406662,117.59996032714844,0.02532048150897026,1.0065048933029175,1.0528619263286432,0.3589041531085968,0.8792630434036255,247.0
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,9,0.023597288876771927,108.85444641113281,0.02131841331720352,1.0022987127304077,1.0528256816416242,0.35265350341796875,0.8766233921051025,244.0009002685547
ESWW0090151_6,LoFTR + TPS Individual,full,True,True,True,confidence,100,0,10,0.020710159093141556,123.51460266113281,-0.0030296924524009228,1.0034548044204712,1.0442803524083681,0.35097697377204895,0.6811267733573914,888.01171875
ESWW0090151_6,LoFTR + TPS Sequential,full,True,True,True,confidence,100,0,1,0.02778790332376957,151.51487731933594,0.07226195931434631,1.0085662603378296,1.1033584585291965,0.4387972950935364,0.9264033436775208,37.48332977294922
ESWW0090151_6,LoFTR + TPS Sequential,full,True,True,True,confidence,100,0,2,0.02223782427608967,105.93062591552734,-0.0213397815823555,1.001229166984558,1.077341937261787,0.3985340893268585,0.9403455853462219,54.00925827026367
ESWW0090151_6,LoFTR + TPS Sequential,full,True,True,True,confidence,100,0,3,0.030655648559331894,167.56243896484375,-0.017044292762875557,1.0060548782348633,1.0729223312836287,0.36157137155532837,0.9214583039283752,49.0
ESWW0090151_6,LoFTR + TPS Sequential,full,True,True,True,confidence,100,0,4,0.02559555321931839,108.38214111328125,-0.011237888596951962,1.0008686780929565,1.0483999276562954,0.3575456738471985,0.8312567472457886,247.09327697753906
ESWW0090151_6,LoFTR + TPS Sequential,full,True,True,True,confidence,100,0,5,0.01983451284468174,98.57242584228516,-0.0049891481176018715,1.001434564590454,1.0565224370906074,0.3658306300640106,0.8521081805229187,231.0
