leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,1,0.027800636366009712,148.2622528076172,0.09097792953252792,1.010106086730957,1.1441030982780358,0.5943167805671692,0.9039005041122437,40.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,2,0.020522721111774445,97.80025482177734,0.12378627061843872,1.0039361715316772,1.1493746571475978,0.631502091884613,0.9714404344558716,8.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,3,0.02941112592816353,159.1393280029297,0.08497060090303421,1.0126694440841675,1.1468716176709866,0.6017060279846191,0.9598414301872253,9.848857879638672
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,4,0.023507721722126007,100.90130615234375,0.052567895501852036,1.0038399696350098,1.1512797418725293,0.6212967038154602,0.9542238116264343,16.76305389404297
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,5,0.018022606149315834,90.72198486328125,-0.006242841016501188,1.003164291381836,1.145423763009533,0.6013814210891724,0.9550912976264954,14.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,6,0.02208172157406807,100.78172302246094,0.009077167138457298,1.006980061531067,1.1496437460773155,0.6150705814361572,0.9627118706703186,10.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,7,0.02842865325510502,157.7043914794922,0.07259637862443924,1.0048837661743164,1.1446797134088031,0.5988324880599976,0.9673174619674683,9.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,8,0.0207411739975214,107.89071655273438,0.07790828496217728,1.0105047225952148,1.1394328310317317,0.6100707650184631,0.9575080275535583,11.0
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,9,0.02298370935022831,102.39749908447266,0.012412670999765396,1.002111792564392,1.1499599218480616,0.6070440411567688,0.9651342034339905,8.5440034866333
ESWW0090151_6,LoFTR + TPS Individual,roi,False,True,True,confidence,100,0,10,0.022735269740223885,129.47640991210938,-0.006852351129055023,1.0017801523208618,1.0894425872414042,0.4988504946231842,0.8407974243164062,81.3812255859375
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,1,0.027662869542837143,147.2180633544922,0.07084134966135025,1.0126628875732422,1.162616092091912,0.6062706708908081,0.9364587664604187,23.0
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,2,0.020836571231484413,98.47930908203125,0.04247381538152695,1.0032997131347656,1.143320507847129,0.6108329892158508,0.962009072303772,8.0
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,3,0.030035385861992836,157.17079162597656,0.011479565873742104,1.0082062482833862,1.1385386972228344,0.5797882080078125,0.943031370639801,13.101435661315918
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,4,0.02393132634460926,101.57877349853516,0.031171604990959167,1.0026286840438843,1.1453423336285475,0.6131185293197632,0.9441866278648376,20.338720321655273
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,5,0.018018491566181183,90.30996704101562,0.01382132712751627,1.0028581619262695,1.1438119888099991,0.6040264368057251,0.9482359886169434,16.031219482421875
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,6,0.022146984934806824,101.08522033691406,-0.0019370884401723742,1.0053578615188599,1.1373884768166134,0.604307234287262,0.9371256232261658,16.0
ESWW0090151_6,LoFTR + TPS Sequential,roi,False,True,True,confidence,100,0,7,0.02853713557124138,156.4534454345703,0.007654132787138224,1.0023118257522583,1.1321316478336392,0.572940468788147,0.9424354434013367,13.0
