leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0070063_2,LoFTR + TPS Individual,roi,True,True,True,min_distance,100,0,12,0.021523231640458107,124.42658996582031,0.005043875891715288,1.0019938945770264,1.0251901391802705,0.34520918130874634,0.927523672580719,160.07418823242188
ESWW0070063_2,LoFTR + TPS Individual,roi,True,True,True,min_distance,100,0,13,0.02458088845014572,126.53057861328125,0.0002442844270262867,1.0003130435943604,1.014343661865576,0.3320316672325134,0.7582092881202698,521.5711669921875
ESWW0070063_2,LoFTR + TPS Individual,roi,True,True,True,min_distance,100,0,14,0.04722081869840622,207.1165313720703,0.008287795819342136,1.0009324550628662,1.0125868369094106,0.19515886902809143,0.4235946238040924,278.01617431640625
ESWW0070063_2,LoFTR + TPS Individual,roi,True,True,True,min_distance,100,0,15,0.07009672373533249,248.0517120361328,-0.0004375542339403182,1.0034574270248413,1.0154175116422155,0.25590071082115173,0.6590512990951538,151.79736328125
ESWW0070063_2,LoFTR + TPS Individual,roi,True,True,True,min_distance,100,0,16,0.05694589018821716,223.1036834716797,-0.0014328137040138245,1.0007755756378174,1.0161340165249741,0.3023504614830017,0.8426949381828308,160.1998748779297
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,1,0.00599213782697916,62.95355987548828,0.4704059958457947,1.013207197189331,1.0536522323039559,0.579947292804718,0.8390352725982666,461.0511474609375
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,2,0.00250394269824028,39.53205490112305,0.43179407715797424,1.0291961431503296,1.082345281475623,0.573083221912384,0.8354250192642212,461.220703125
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,3,0.0036991098895668983,46.389122009277344,0.39797425270080566,1.0223634243011475,1.0677167475171139,0.5610371232032776,0.8389902114868164,460.29718017578125
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,4,0.017223559319972992,117.26710510253906,0.3760097324848175,1.026956558227539,1.0799643732276079,0.5370076894760132,0.8732017874717712,347.1147155761719
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,5,0.005616790149360895,60.98934555053711,0.3491344451904297,1.0186430215835571,1.0713139206818643,0.539850652217865,0.8423701524734497,462.8671569824219
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,6,,,,,,,,
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,7,0.011041748337447643,79.6334228515625,0.2720264196395874,1.013392686843872,1.0590716631619637,0.4757956266403198,0.8388197422027588,462.29168701171875
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,8,0.008952547796070576,78.88053894042969,0.176409512758255,1.0083686113357544,1.055248235840006,0.45409300923347473,0.8230322599411011,462.0
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,9,0.013657649047672749,95.41368103027344,0.16781620681285858,1.0076357126235962,1.0429141049466346,0.4422493278980255,0.8339400291442871,477.0041809082031
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,10,0.02098260633647442,107.77507019042969,0.1314283013343811,1.0064409971237183,1.0416379830142815,0.406080424785614,0.8442285656929016,446.1556091308594
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,11,0.04721326008439064,184.08877563476562,0.13799908757209778,1.0072671175003052,1.0395143355007286,0.37849700450897217,0.8338364958763123,451.14764404296875
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,12,0.02237156219780445,127.82196044921875,0.07263269275426865,1.003212332725525,1.0345683473049465,0.37193793058395386,0.8380759954452515,454.68212890625
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,13,0.030821384862065315,144.90655517578125,0.06492249667644501,1.0031745433807373,1.0333374028076723,0.3617534935474396,0.8241201043128967,449.1148376464844
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,14,0.048778850585222244,208.5263671875,-0.005567519459873438,1.0024954080581665,1.0322494749138067,0.31716442108154297,0.8072254061698914,452.4834289550781
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,15,0.06566040217876434,243.8588104248047,-0.009750288911163807,1.0035831928253174,1.0298109881360495,0.3079501688480377,0.7434895038604736,448.5114440917969
ESWW0070063_2,LoFTR + TPS Sequential,roi,True,True,True,min_distance,100,0,16,0.062375571578741074,242.694091796875,-0.0012125789653509855,1.001146912574768,1.0223838314779852,0.2562463879585266,0.5884161591529846,879.0005493164062
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,1,0.00599213782697916,62.95355987548828,0.4704059958457947,1.013207197189331,1.0536522323039559,0.579947292804718,0.8390352725982666,461.0511474609375
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,2,0.0025205002166330814,39.556243896484375,0.44698411226272583,1.0285052061080933,1.082994279439487,0.5830402970314026,0.8459521532058716,420.62054443359375
ESWW0070063_2,LoFTR + TPS Semi-Sequential,roi,True,True,True,min_distance,100,0,3,0.004072897601872683,47.644126892089844,0.36575591564178467,1.0177348852157593,1.0581186008276826,0.5881701111793518,0.9275058507919312,160.11245727539062
