leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,1,0.0300822015851736,151.4456329345703,0.0832154154777526,1.0068086385726929,1.083532445963752,0.3596615791320801,0.9506900906562804,69.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,2,0.0221098214387893,101.12052917480467,0.1104304865002632,1.0026400089263916,1.057294871008413,0.3741796314716339,0.957758605480194,19.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,3,0.0322530008852481,162.23838806152344,-0.0049615446478128,1.0050864219665527,1.057884560780414,0.2832294106483459,0.9497960805892944,17.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,4,0.0248068924993276,103.1953125,-0.0026989323087036,1.0013933181762695,1.05615898021095,0.3478060066699981,0.9398037791252136,46.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,5,0.0197397582232952,94.8489227294922,-0.0115544460713863,1.000752091407776,1.0533084231598526,0.3200706243515014,0.9410294890403748,22.807466506958008
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,6,0.0233419202268123,103.84928894042967,-0.0070830201730132,1.0031875371932983,1.0559775820642503,0.3574190735816955,0.9457611441612244,17.262676239013672
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,7,0.0304261408746242,160.13888549804688,-0.0080371368676424,1.0014357566833496,1.0407045969355269,0.2712493240833282,0.9158670902252196,28.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,8,0.0228933133184909,113.61688232421876,-0.007783945184201,1.00596821308136,1.0511968070499178,0.300302654504776,0.943244457244873,17.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,9,0.0238957069814205,104.33722686767578,0.0044122142717242,1.0008935928344729,1.0456061728749095,0.3204046487808227,0.9250189065933228,25.0
ESWW0090151_6,Baseline,roi,True,False,True,confidence,0.0,0,10,0.0207351762801408,117.49327087402344,-0.0129618383944034,1.003509759902954,1.0552447987344156,0.2981541752815246,0.9476435780525208,19.02629852294922
ESWW0090151_6,Piecewise Affine,roi,True,True,,,,0,1,0.0310240108519792,136521536.0,0.1424476504325866,1.0166176557540894,1.0950825925214247,0.4555723369121551,0.8762897849082947,115.0
ESWW0090151_6,Piecewise Affine,roi,True,True,,,,0,2,0.0220832508057355,85721864.0,0.0960787087678909,1.0085899829864502,1.067446502347906,0.43985316157341,0.8720014691352844,116.00220489501952
